Data_Set_Name,Algorithm_Name,Measure,Value
RERANKED,ListNet,rKL,0.03165737076179647
RERANKED,ListNet,DTR,1.05925417458
RERANKED,ListNet,DIR,0.99999999865
RERANKED,ListNet,FairnessAtK,1.0
