Data_Set_Name,Algorithm_Name,Measure,Value
RANKED,LambdaMART,rKL,0.11481565012345551
RANKED,LambdaMART,DTR,1.09963965852
RANKED,LambdaMART,DIR,1.25930285419
RANKED,LambdaMART,FairnessAtK,0.107
