Data_Set_Name,Algorithm_Name,Measure,Value
RERANKED,ListNet,rKL,0.03270578828736395
RERANKED,ListNet,DTR,0.972784998001
RERANKED,ListNet,DIR,1.03562723471
RERANKED,ListNet,FairnessAtK,1.0
