0.09999999660778097,0.09999999691158805,0.09999999506672508,0.0999999932898129,0.09999999070987725,0.09999997813528612,0.09999997205936266,0.09999997067629318,0.0999999481403646,0.09999979583289136,9.47347328709868e-08,3.653449851277809e-08,2.4461459064159606e-08,1.920356186478829e-08,1.6162736191563352e-08,1.4136194464170107e-08,1.267440263280307e-08,1.1552875795684097e-08,1.0654414853636903e-08,1.0275809560123625e-08,9.330527760640559e-09,8.482994303291418e-09,7.80703578970935e-09,7.2592609254435805e-09,6.8055329288604414e-09,6.422364932107038e-09,6.093827461120911e-09,5.811412129187857e-09,5.5735355155805606e-09,5.349657628191697e-09,5.120559894305397e-09,4.872399405042692e-09,4.659054242530097e-09,4.470788625813064e-09,4.302843780138442e-09,4.151754893078034e-09,4.0149795918979355e-09,3.89051913143168e-09,3.776742949543492e-09,3.672296281071234e-09
0.09999999957766596,0.09999999631403014,0.09999999482456613,0.09999999304611593,0.0999999879977775,0.09999998244470816,0.09999997173694761,0.09999997004302218,0.0999999477130674,0.09999979373208126,9.47347328710068e-08,3.653449851276215e-08,2.4461459064162687e-08,1.9203561864796876e-08,1.6162736191569507e-08,1.4136194464178307e-08,1.2674402632803742e-08,1.1552875795687568e-08,1.0654414853627746e-08,1.0275809560120383e-08,9.330527760644403e-09,8.48299430330497e-09,7.807035789709494e-09,7.259260925443529e-09,6.805532928862688e-09,6.42236493210842e-09,6.093827461119349e-09,5.811412129187836e-09,5.573535515579303e-09,5.349657628193494e-09,5.12055989430522e-09,4.872399405041734e-09,4.6590542425290954e-09,4.470788625812017e-09,4.302843780139353e-09,4.151754893076743e-09,4.01497959189719e-09,3.8905191314306105e-09,3.776742949553541e-09,3.6722962810705522e-09
0.1000000001703087,0.09999999698132452,0.09999999436947168,0.0999999931525031,0.09999998785671312,0.09999998221007471,0.09999997154576525,0.09999996971199544,0.09999994774752494,0.09999979368430094,9.473473287116181e-08,3.653449851275541e-08,2.4461459064167395e-08,1.9203561864791205e-08,1.6162736191569493e-08,1.4136194464174153e-08,1.2674402632806773e-08,1.155287579569533e-08,1.0654414853636304e-08,1.0275809560120224e-08,9.330527760645065e-09,8.482994303295485e-09,7.807035789706975e-09,7.259260925443162e-09,6.80553292886053e-09,6.4223649321071925e-09,6.093827461119357e-09,5.811412129189526e-09,5.573535515580552e-09,5.349657628192871e-09,5.120559894305113e-09,4.8723994050423065e-09,4.6590542425321295e-09,4.470788625812219e-09,4.302843780137829e-09,4.1517548930778865e-09,4.014979591897455e-09,3.89051913142044e-09,3.776742949543843e-09,3.672296281070397e-09
0.10000000012238314,0.09999999704298643,0.09999999485038712,0.09999999324481192,0.09999998778287232,0.09999998219755249,0.09999997164047034,0.09999996923651298,0.0999999476714013,0.09999979364060424,9.473473287128796e-08,3.6534498512770395e-08,2.446145906415055e-08,1.9203561864841845e-08,1.6162736191568984e-08,1.4136194464180448e-08,1.2674402632814734e-08,1.1552875795688938e-08,1.06544148536384e-08,1.0275809560120712e-08,9.330527760647755e-09,8.482994303293716e-09,7.807035789708556e-09,7.259260925452897e-09,6.805532928861693e-09,6.422364932106193e-09,6.0938274611239235e-09,5.81141212918584e-09,5.573535515580949e-09,5.349657628193515e-09,5.1205598943055765e-09,4.872399405042907e-09,4.659054242530567e-09,4.470788625815001e-09,4.302843780138206e-09,4.151754893078471e-09,4.014979591907823e-09,3.890519131431458e-09,3.776742949544179e-09,3.6722962810706503e-09
0.0999999977135164,0.09999999597330675,0.09999999468770508,0.09999999335798682,0.09999999161572821,0.09999998010812115,0.09999997152538131,0.09999996994660044,0.0999999473237556,0.0999997951778804,9.473473287085052e-08,3.653449851275655e-08,2.446145906413952e-08,1.920356186479031e-08,1.616273619157248e-08,1.4136194464185678e-08,1.2674402632804993e-08,1.1552875795684158e-08,1.0654414853632676e-08,1.0275809560129025e-08,9.330527760643702e-09,8.482994303291054e-09,7.807035789708889e-09,7.259260925443621e-09,6.805532928863894e-09,6.422364932109438e-09,6.09382746112023e-09,5.8114121291871305e-09,5.5735355155800585e-09,5.349657628191393e-09,5.120559894306675e-09,4.872399405042447e-09,4.6590542425292675e-09,4.470788625812411e-09,4.302843780139365e-09,4.151754893077308e-09,4.014979591897118e-09,3.890519131430704e-09,3.776742949542732e-09,3.6722962810691187e-09
0.09999999631818707,0.09999999738585062,0.09999999576630779,0.09999999396274478,0.09999999043434268,0.09999997765235213,0.09999997234436762,0.09999997076946136,0.09999994814123579,0.09999979465513248,9.473473287127932e-08,3.6534498512751025e-08,2.4461459064143092e-08,1.9203561864772517e-08,1.616273619158662e-08,1.4136194464186753e-08,1.2674402632799229e-08,1.155287579568362e-08,1.0654414853632679e-08,1.0275809560128645e-08,9.330527760642435e-09,8.482994303290879e-09,7.807035789707196e-09,7.259260925443519e-09,6.805532928863202e-09,6.422364932108497e-09,6.093827461120021e-09,5.8114121291860246e-09,5.573535515580173e-09,5.349657628191862e-09,5.1205598943068446e-09,4.872399405041251e-09,4.659054242530936e-09,4.470788625813257e-09,4.302843780135204e-09,4.1517548930783505e-09,4.0149795918980695e-09,3.890519131431882e-09,3.776742949543443e-09,3.6722962810696837e-09
0.09999999965805537,0.09999999698138441,0.09999999492932019,0.0999999930909866,0.09999998780320182,0.099999982189336,0.09999997218586532,0.09999996923812166,0.09999994769014768,0.09999979366356332,9.473473287068558e-08,3.6534498512745156e-08,2.4461459064149796e-08,1.9203561864850024e-08,1.6162736191567012e-08,1.4136194464177667e-08,1.267440263281609e-08,1.1552875795686117e-08,1.0654414853636651e-08,1.0275809560117569e-08,9.330527760645436e-09,8.482994303293074e-09,7.807035789708784e-09,7.2592609254457675e-09,6.8055329288611925e-09,6.422364932107032e-09,6.093827461123232e-09,5.811412129186015e-09,5.573535515580386e-09,5.349657628193586e-09,5.120559894305633e-09,4.872399405042802e-09,4.659054242529114e-09,4.470788625811605e-09,4.3028437801372846e-09,4.151754893077491e-09,4.0149795918990174e-09,3.890519131429769e-09,3.776742949543868e-09,3.6722962810706672e-09
0.1000000001639903,0.09999999659630593,0.09999999433609143,0.09999999279203768,0.09999998770492918,0.09999998212397651,0.0999999713931117,0.09999997116067537,0.09999994756896452,0.09999979358989963,9.473473287122142e-08,3.653449851278129e-08,2.4461459064145617e-08,1.9203561864790517e-08,1.6162736191568905e-08,1.4136194464177247e-08,1.2674402632808874e-08,1.1552875795688794e-08,1.0654414853636977e-08,1.0275809560122633e-08,9.330527760647047e-09,8.482994303294788e-09,7.807035789708392e-09,7.259260925444262e-09,6.8055329288618e-09,6.42236493210722e-09,6.093827461119753e-09,5.8114121291895186e-09,5.5735355155802024e-09,5.349657628194347e-09,5.120559894306158e-09,4.872399405042785e-09,4.659054242512769e-09,4.4707886258110895e-09,4.302843780138378e-09,4.151754893077915e-09,4.0149795918975905e-09,3.890519131432078e-09,3.776742949543996e-09,3.672296281070147e-09
0.09999999970175016,0.09999999616376785,0.09999999444255976,0.09999999325749713,0.09999998821531117,0.0999999825620458,0.09999997188662699,0.09999997016439371,0.0999999472057041,0.09999979383032578,9.473473287107418e-08,3.6534498512734356e-08,2.4461459064146127e-08,1.9203561864786063e-08,1.6162736191564398e-08,1.4136194464177561e-08,1.2674402632805617e-08,1.1552875795686259e-08,1.0654414853635068e-08,1.0275809560118193e-08,9.33052776064317e-09,8.48299430329059e-09,7.80703578970832e-09,7.259260925445028e-09,6.80553292886129e-09,6.422364932108434e-09,6.093827461122094e-09,5.8114121291880115e-09,5.573535515580004e-09,5.34965762819356e-09,5.120559894305198e-09,4.872399405049632e-09,4.6590542425298275e-09,4.470788625813484e-09,4.302843780139143e-09,4.15175489307646e-09,4.01497959189766e-09,3.890519131431766e-09,3.776742949542912e-09,3.672296281070834e-09
0.09999999466921816,0.09999999525458227,0.09999999380503716,0.09999999217497234,0.09999999129012353,0.09999997882392489,0.09999997073877674,0.09999996927782212,0.09999994688125735,0.09999980451426771,9.473473287016996e-08,3.6534498512762454e-08,2.446145906415375e-08,1.9203561864786143e-08,1.616273619158483e-08,1.4136194464186276e-08,1.2674402632801745e-08,1.1552875795682623e-08,1.0654414853634226e-08,1.0275809560121923e-08,9.330527760639157e-09,8.48299430329153e-09,7.807035789709858e-09,7.2592609254447815e-09,6.805532928863913e-09,6.422364932109704e-09,6.0938274611210515e-09,5.811412129187427e-09,5.573535515580394e-09,5.3496576281856665e-09,5.12055989430672e-09,4.872399405041809e-09,4.659054242527468e-09,4.470788625811951e-09,4.302843780139756e-09,4.151754893079073e-09,4.014979591897761e-09,3.8905191314303235e-09,3.776742949543002e-09,3.672296281069126e-09
