Data_Set_Name,Algorithm_Name,Measure,Value
RERANKED,MART,rKL,0.08102895964432501
RERANKED,MART,DTR,0.97447423139
RERANKED,MART,DIR,0.788613875984
RERANKED,MART,FairnessAtK,0.059
