Data_Set_Name,Algorithm_Name,Measure,Value
RERANKED,LambdaMART,rKL,0.06516880098110893
RERANKED,LambdaMART,DTR,1.38183971311
RERANKED,LambdaMART,DIR,1.15419204919
RERANKED,LambdaMART,FairnessAtK,0.279
