Data_Set_Name,Algorithm_Name,Measure,Value
RANKED,CoordinateAscent,rKL,0.23271210229675274
RANKED,CoordinateAscent,DTR,-0.0
RANKED,CoordinateAscent,DIR,0.0
RANKED,CoordinateAscent,FairnessAtK,0.04
